X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,min_scale_echelle,max_scale_echelle,CONCISCODE
-86.9968984555426,48.6478071297503,934531,Mud Lake,Lac Mud,,,,,Lake//Lac
-86.9727142202524,48.6453683540974,934532,Fenn Lake,Lac Fenn,,,,,Lake//Lac
-86.9633378034871,48.647954943944,934533,Swim Lake,Lac Swim,,,,,Lake//Lac
-86.9723689765871,48.6412032088453,934534,Two Bog Lake,Lac Two Bog,,,,,Lake//Lac
-86.9648184220447,48.6391917078433,934535,Heather Lake,Lac Heather,,,,,Lake//Lac
-86.959874525513,48.6367295020397,934536,Triangle Lake,Lac Triangle,,,,,Lake//Lac
-86.9675136352546,48.6341567277313,934537,Duck Lake,Lac Duck,,,,,Lake//Lac
-86.9780651053579,48.6284053638755,934538,South Bladder Lake,Lac South Bladder,,,,,Lake//Lac
-86.9934067245592,48.6387625256717,934539,Long Lake,Lac Long,,,,,Lake//Lac
-86.985762360311,48.6405330608077,934540,Logging Camp Lake,Lac Logging Camp,,,,,Lake//Lac
-86.5217608787944,48.7559765842781,934541,Echo Lake,Lac Echo,,,,,Lake//Lac
-86.5211758961911,48.7644236728166,934542,Dam Lake,Lac Dam,,,,,Lake//Lac
-86.5631673494118,48.7629319977835,934543,Neys Lake,Lac Neys,,,,,Lake//Lac
-86.7058992853883,48.8007542323024,934544,McKellar Harbour,Havre McKellar,,,,,Bay//Baie
-86.7415391967132,48.7904996283017,934545,Ripple Bay,Baie Rippile,,,,,Bay//Baie
-86.756357836812,48.7798971812933,934546,Jims Harbour,Havre Jims,,,,,Bay//Baie
-86.6926058082372,48.7688212002671,934547,Barclay Islands,Îles Barclay,,,,,Island//Île
-86.7551943342039,48.766698279329,934548,Fitzsimmons Rocks,Haut-fond Fitzsimmons,,,,,Shoal//Haut-fond
-86.7658084400843,48.7751565796447,934549,Prince Point,Pointe Prince,,,,,Cape//Cap
-86.7860361468584,48.7785505787143,934550,Prairie Cove,Anse Prairie,,,,,Bay//Baie
-86.8200514584969,48.7710601831144,934551,Sandy Lake,Lac Sandy,,,,,Lake//Lac
-86.8188635544662,48.7623323828998,934552,Cedar Lake,Lac Cedar,,,,,Lake//Lac
-86.8670084958025,48.7736832244904,934553,Little Steel Lake,Lac Little Steel,,,,,Lake//Lac
-86.8694513862357,48.7669196067467,934554,Angel Lake,Lac Angel,,,,,Lake//Lac
-86.8429770808709,48.7859197342758,934555,Black Fox Lake,Lac Black Fox,,,,,Lake//Lac
-86.8698355369715,48.7836142783008,934556,Johnny Lake,Lac Johnny,,,,,Lake//Lac
-86.875266073329,48.7660044717826,934557,Steel Mountain,Mont Steel,,,,,Mountain//Mont
-86.8996149802207,48.761788769034,934558,Haiste Rocks,Hauts-fond Haiste,,,,,Shoal//Haut-fond
-86.8985642336242,48.7675717851717,934559,Santoy Bay,Baie Santoy,,,,,Bay//Baie
-86.9072862215689,48.7903699149522,934560,Foxxe Lake,Lac Foxxe,,,,,Lake//Lac
-86.9153684165656,48.8074570971424,934561,Little Santoy Lake,Lac Little Santoy,,,,,Lake//Lac
-86.9346521981333,48.8108817733006,934562,Santoy Mountain,Mont Santoy,,,,,Mountain//Mont
-86.8824073895045,48.8206208027912,934563,Santoy Lake,Lac Santoy,,,,,Lake//Lac
-86.9603804041341,48.7882901686466,934564,Jack Fish,Jackfish,,Railway siding,,,Railway feature//Entité ferroviaire
-86.9299215031309,48.7744994062323,934565,Santoy,Santoy,,Railway siding,,,Railway feature//Entité ferroviaire
-86.8403518641679,48.7810334758843,934566,Steel,Steel,,Railway siding,,,Railway feature//Entité ferroviaire
-86.9639346076344,48.8092473712045,934567,Tunnel Bay,Baie Tunnel,,,,,Bay//Baie
-86.9899973159172,48.8057615696832,934568,Observation Point,Pointe Observation,,,,,Cape//Cap
-86.9993655181967,48.8054784688457,934569,Moberly Bay,Baie Moberly,,,,,Bay//Baie
-86.9875667142112,48.799760269027,934570,Little Nick Rock,Haut-fond Little Nick,,,,,Shoal//Haut-fond
-86.9870250130361,48.7969373680903,934571,Jackfish Bay,Baie Jackfish,,,,,Bay//Baie
-86.9360045520779,48.8253881138031,934572,Sawmill Lake,Lac Sawmill,,,,,Lake//Lac
-86.9607993961695,48.8279596269949,934573,Robertson Lake,Lac Robertson,,,,,Lake//Lac
-86.9474565225898,48.8369760019437,934574,Jackfish Lake,Lac Jackfish,,,,,Lake//Lac
-86.9646094806687,48.8351812528902,934575,Bass Lake,Lac Bass,,,,,Lake//Lac
-86.9258891410453,48.8327875974845,934576,Moon Lake,Lac Moon,,,,,Lake//Lac
-86.9156498236065,48.8528557210363,934577,Eric Lake,Lac Eric,,,,,Lake//Lac
-86.9034156980599,48.8543306989013,934578,Gordon Lake,Lac Gordon,,,,,Lake//Lac
-86.967888810834,48.8405212841064,934579,Poulin Lake,Lac Poulin,,,,,Lake//Lac
-86.9623632015599,48.8525439135526,934580,Canoe Lake,Lac Canoe,,,,,Lake//Lac
-86.9745791415729,48.8511366651986,934581,Pony Lake,Lac Pony,,,,,Lake//Lac
-87.0099202169956,48.7751394639579,934582,Cape Victoria,Cap Victoria,,,,,Cape//Cap
-87.0277545250158,48.7924894645889,934583,Cape Harbour,Havre Cape,,,,,Bay//Baie
-87.0329959253936,48.7812780628308,934584,Victoria Bay,Baie Victoria,,,,,Bay//Baie
-87.0318193182956,48.8229598174581,934585,Lake B,Lac B,,,,,Lake//Lac
-87.0363634980528,48.8350551010721,934586,Lake A,Lac A,,Industrial Solid Depot site,,,Lake//Lac
-87.0120169491001,48.8308636373971,934587,Moberly Lake,Lac Moberly,,,,,Lake//Lac
-87.0873717626895,48.8333951319455,934588,Perch Lake,Lac Perch,,,,,Lake//Lac
-87.0996891891934,48.8140393794945,934589,Terrace Bay Airfield,,,,,,Air navigation feature//Entité de navigation aérienne
-87.0650355340581,48.7720884591457,934590,Almos Shoal,Haut-fond Almos,,,,,Shoal//Haut-fond
-87.1062679919584,48.7888246108402,934591,Terrace Bay,Terrace Bay,,,,,Town//Ville
-87.1222070542918,48.7803608570455,934592,Aguasabon Gorge,,,,,,River feature//Entité fluviale
-87.1217067537767,48.7797979571472,934593,Aguasabon Falls,Chutes Aguasabon,,,,,Falls//Chute
-86.9796274256478,48.78988710536,934594,St. Patrick Island,Île St. Patrick,,,,,Island//Île
-86.9945681526316,48.8041533315517,934595,Bare Rock,Haut-fond Bare,,,,,Shoal//Haut-fond
-87.146668772128,48.7658806587434,934596,Blain Island,Île Blain,,,,,Island//Île
-87.1432586587127,48.7633617966339,934597,Rock Island,Île Rock,,,,,Island//Île
-87.138517707657,48.7633953159727,934598,Douglas Island,Île Douglas,,,,,Island//Île
-87.1464069587027,48.7591985526795,934599,Chase Rock,Haut-fond Chase,,,,,Shoal//Haut-fond
-87.1442172593808,48.76896795382,934600,Lyda Bay,Baie Lyda,,,,,Bay//Baie
-87.1831804056932,48.8025742557894,934601,Hays Lake,Lac Hays,,,,,Lake//Lac
-87.1639211276701,48.8108581850715,934602,Twain Lake,Lac Twain,,,,,Lake//Lac
-87.1495685485403,48.8137755541689,934603,Ayah Lake,Lac Ayah,,,,,Lake//Lac
-87.1674945664318,48.7739271533398,934604,Terrace Bay,Terrace Bay,,,,,Bay//Baie
-87.1797473687073,48.7628797504957,934605,Keith Rocks,Haut-fond Keith,,,,,Shoal//Haut-fond
-87.1892154724274,48.7653592501596,934606,Kelly's Harbour,Havre Kelly's ,,,,,Bay//Baie
-87.2011668754404,48.7606405491814,934607,Noname Bay,Baie Noname,,,,,Bay//Baie
-87.158798800355,48.7765832024571,934608,Taylor Island,Île Taylor,,,,,Island//Île
-87.2168344835605,48.7812635505605,934609,Death Valley,Vallée Death,,,,,Valley//Vallée
-87.2257932046021,48.7788045314059,934610,Lost Lake,Lac Lost,,,,,Lake//Lac
-87.2136180789355,48.7557271472803,934611,Les Petits Ecrits Channel,Chenal Les Petits Ecrits,,,,,Channel//Chenal
-87.2219967785486,48.7542737752096,934612,Les Petits Ecrits,Les Petits Ecrits,,,,,Island//Île
-87.2583631370042,48.7964924531324,934613,East Pond,,,,,,Lake//Lac
-87.2537372924487,48.7612203454317,934614,Worthington Bay,Baie Worthington,,,,,Bay//Baie
-87.2759878019348,48.7731271454427,934615,Mount Gwynne,Mont Gwynne,,,,,Mountain//Mont
-87.2768036530368,48.7801072797164,934616,Fourth Lake,Lac Fourth,,,,,Lake//Lac
-87.3024152101993,48.7710466433968,934617,Schreiber Point,Pointe Schreiber,,,,,Cape//Cap
-87.3066776138015,48.7885297460831,934618,Collingwood Bay,Baie Collingwood,,,,,Bay//Baie
-87.2900654094986,48.7936312474784,934619,Schreiber Beach,Plage Schreiber,,,,,Beach//Plage
-87.265188703984,48.8090965515399,934620,Schreiber,Schreiber,,,,,Town//Ville
-87.2803383637111,48.8078173795571,934621,West Pond,,,,,,Lake//Lac
-87.2784412087308,48.8180047513354,934622,Walker Lake Hill,Mont Walker Lake,,,,,Mountain//Mont
-87.2544364582763,48.8101896418571,934623,Hightop Lake,Lac Hightop,,,,,Lake//Lac
-87.2360598169101,48.8084890534338,934624,Lamont Lake,Lac Lamont,,,,,Lake//Lac
-87.2953038913151,48.8298934828109,934625,Burnt Island,Île Burnt,,,,,Island//Île
-87.3189004252997,48.8298262971884,934626,Lily Bay,Baie Lily,,,,,Bay//Baie
-87.3067915841302,48.8187666241019,934627,Rongie Lake,Lac Rongie,,,,,Lake//Lac
-87.3127958358894,48.8377632410858,934628,Walker Lake,Lac Walker,,,,,Lake//Lac
-87.2932026269884,48.8403182968812,934629,Spectacle Lake,Lac Spectacle,,,,,Lake//Lac
-87.2885148494897,48.8434938551475,934630,Rennie Lake,Lac Rennie,,,,,Lake//Lac
-87.2623157303704,48.8340889086728,934631,Cook Lake,Lac Cook,,,,,Lake//Lac
-87.2492211570573,48.822247026207,934632,Craft Lake,Lac Craft,,,,,Lake//Lac
-87.2424100094745,48.8279044461741,934633,Hollinger Lake,Lac Hollinger,,,,,Lake//Lac
-87.2353836803576,48.8228487107738,934634,Von Lake,Lac Von,,,,,Lake//Lac
-87.3313689108826,48.826126204149,934635,Billy Lake,Lac Billy,,,,,Lake//Lac
-87.330971777637,48.8425463601381,934636,Hackle Lake,Lac Hackle,,,,,Lake//Lac
-87.3417323090529,48.8315284502751,934637,Bentarm Lake,Lac Bentarm,,,,,Lake//Lac
-87.3269947218905,48.7989705454765,934638,Twin Harbours,,,,,,Bay//Baie
-87.3288625211056,48.7966912456875,934639,Flat Point,Pointe Flat,,,,,Cape//Cap
-87.3476738504828,48.7960795194249,934640,Flint Island,Île Flint,,,,,Island//Île
-87.3949959453306,48.8107326431117,934641,Winston Point,Pointe Winston,,,,,Cape//Cap
-87.3645186269673,48.7596480375564,934642,Copper Point,Pointe Copper,,,,,Cape//Cap
-87.3733357318218,48.767110237931,934643,Lindsays Harbour,Havre Lindsay,,,,,Bay//Baie
-87.4099170167505,48.8340176587426,934644,Selim,Selim,,,,,Village//Village
-87.3987872443465,48.8462530792406,934645,Rainbow Falls Provincial Park,Parc provincial Rainbow Falls,,,,,Conservation area//Zone de préservation
-87.4189967569314,48.8365359445486,934646,Boswell's Point,Pointe Boswell's,,,,,Cape//Cap
-87.3902089037891,48.7904129166698,934647,Schreiber Channel,Chenal Schreiber,,,,,Channel//Chenal
-87.4362061518239,48.8190760849272,934648,Cat Islands,Îles Cat,,,,,Island//Île
-87.4452868618332,48.8383198354208,934649,Rainbow Falls Provincial Park (Rossport Campground),,,,,,Natural resources site//Site de ressources naturelles
-87.3837288961555,48.8548943967786,934650,Whitesand Lake,Lac Whitesand,,,,,Lake//Lac
-87.4221440605972,48.8651121732435,934651,Antler Lake,Lac Antler,,,,,Lake//Lac
-87.3638969526318,48.8641709758206,934652,Lyne Lake,Lac Lyne,,,,,Lake//Lac
-87.4541242101462,48.8727510287988,934653,McLean's Lake,Lac McLean's,,,,,Lake//Lac
-87.4307884475091,48.8756166165004,934654,Sox Lake,Lac Sox,,,,,Lake//Lac
-87.4975230911126,48.8791580176702,934655,Elbow Lake,Lac Elbow,,,,,Lake//Lac
-87.4989960032609,48.8216130025604,934656,Healey Island,Île Healey,,,,,Island//Île
-87.5014857572812,48.8295728089386,934657,Boone Island,Île Boone,,,,,Island//Île
-87.4853466735316,48.8139699373865,934658,Spider Reef,,,,,,Undersea feature//Entité sous-marine
-87.4887455729042,48.7985280345335,934659,Steamboat Channel,Chenal Steamboat,,,,,Channel//Chenal
-87.4598971397919,48.7952032030233,934660,Kingcome Island,Île Kingcome,,,,,Island//Île
-87.4484442941909,48.7916329475725,934661,Steamboat Island,Île Steamboat,,,,,Island//Île
-87.4676067920445,48.7862090184375,934662,Coffee Lake,Lac Coffee,,,,,Lake//Lac
-87.4720181671438,48.7922986353292,934663,Colpoy's Bay,Baie Colpoy's ,,,,,Bay//Baie
-87.5046452771418,48.7947896327661,934664,Little Lake Harbour,Havre Little Lake,,,,,Bay//Baie
-87.4391277542061,48.7748197345189,934665,Swedes Gap,Chenal Swedes,,,,,Channel//Chenal
-87.4925259683605,48.761899329765,934666,Wilson Island Harbour,Havre Wilson Island,,,,,Bay//Baie
-87.4668949587219,48.7559598303817,934667,Small Lake Harbour,Havre Small Lake,,,,,Bay//Baie
-87.4588465564481,48.753081430183,934668,Lindsey Head,Pointe Lindsey,,,,,Cape//Cap
-87.4568546569428,48.7585386313566,934669,Barr Island Harbour,Havre Barr Island,,,,,Bay//Baie
-87.4517025769305,48.7575837252012,934670,Barr Island,Île Barr,,,,,Island//Île
-87.4831122002681,48.7464270738042,934671,Cobinosh Island,Île Cobinosh,,,,,Island//Île
-87.4947511198219,48.8078604355424,934672,Channel Island,Île Channel,,,,,Island//Île
-87.4843885333661,48.7796209626405,934673,Wilson Island,Île Wilson,,,,,Island//Île
-87.5250080834514,48.7947014318399,934674,Daylight Point,Pointe Daylight,,,,,Cape//Cap
-87.505667579733,48.804959634555,934675,Mary Ann Bay,Baie Mary Ann,,,,,Bay//Baie
-87.5175984650817,48.8183297793197,934676,Quarry Island,Île Quarry,,,,,Island//Île
-87.5215498824786,48.8240230751802,934677,Whiskey Island,Île Whiskey,,,,,Island//Île
-87.5219985678693,48.8261652939702,934678,Blanket Island,Île Blanket,,,,,Island//Île
-87.5124599116929,48.8297480072038,934679,Nicol Island,Île Nicol,,,,,Island//Île
-87.5240677888672,48.8286219370487,934680,Gut Point,Pointe Gut,,,,,Cape//Cap
-87.5212461889159,48.8358129375191,934681,Rossport,Rossport,,,,,Village//Village
-87.528848741666,48.8436775796591,934682,Little Lake,Lac Little,,,,,Lake//Lac
-87.5111145609461,48.8513420430998,934683,Lost Lake,Lac Lost,,,,,Lake//Lac
-87.5183810862633,48.8600930516082,934684,Bear Trap Lake,Lac Bear Trap,,,,,Lake//Lac
-87.5348064160695,48.8539409787289,934685,Lonely Island Lake,Lac Lonely Island,,,,,Lake//Lac
-87.5318753107467,48.8578030913856,934686,Little Partridge Lake,Lac Little Partridge,,,,,Lake//Lac
-87.5229887128862,48.8668948054192,934687,Albert Lake,Lac Albert,,,,,Lake//Lac
-87.5298003058863,48.8912916927608,934688,Little Pike Lake,Lac Little Pike,,,,,Lake//Lac
-87.5433886067704,48.8981890647025,934689,Pays Plat River,Rivière Pays Plat,,,,,River//Cours d'eau
-87.5559955917625,48.8849160276441,934690,Pays Plat,Pays Plat,,,,,Indian Reserve//Réserve indienne
-87.5785570140113,48.8764868397688,934691,Wieben's Point,Pointe Wieben's ,,,,,Cape//Cap
-87.5403953023587,48.8814385426745,934692,Nineteen Hill,Mont Nineteen,,,,,Mountain//Mont
-87.5473355026324,48.8747381412167,934693,Mileage 19 Bay,Baie Mileage 19,,,,,Bay//Baie
-87.5840391151705,48.8771367391203,934694,Pays Plat,Pays Plat,,Railway siding,,,Railway feature//Entité ferroviaire
-87.5815782757744,48.8749438949237,934695,Pays Plat Seaplane Base,,,Seaplane base,,,Air navigation feature//Entité de navigation aérienne
-87.594612917133,48.8637733362567,934696,Ranger Point,Pointe Ranger,,,,,Cape//Cap
-87.6079050246304,48.8864701384654,934697,Pays Plat Hill,Mont Pays Plat,,,,,Mountain//Mont
-87.6458911312637,48.8563701321725,934698,Crow Point,Pointe Crow,,,,,Cape//Cap
-87.6016043802098,48.8539776475025,934699,Powder Islands,Îles Powder,,,,,Island//Île
-87.6150769196283,48.8431371325712,934700,Barwis Rock,Haut-fond Barwis,,,,,Shoal//Haut-fond
-87.6658353424776,48.8816808339021,934701,Cavers Bay,Baie Cavers,,,,,Bay//Baie
-87.6694839466739,48.9058678376725,934702,Cavers Hill,Mont Cavers,,,,,Mountain//Mont
-87.7591449760623,48.9138344319878,934703,Gravel,Gravel,,Railway siding,,,Railway feature//Entité ferroviaire
-87.7672896764409,48.8940824291797,934704,Nuttal Point,Pointe Nuttal,,,,,Cape//Cap
-87.76369829497,48.904277840021,934705,Gravel Point,Pointe Gravel,,,,,Cape//Cap
-87.7932462876911,48.9179777310043,934706,Mountain Bay,Baie Mountain,,,,,Bay//Baie
-87.6476601398644,48.8885601031716,934707,Cathy's Lake,Lac Cathy's,,,,,Lake//Lac
-87.627301883198,48.8970771154157,934708,Wabasta Lake,Lac Wabasta,,,,,Lake//Lac
-87.6316137901032,48.9070036959219,934709,Nishin Lake,Lac Nishin,,,,,Lake//Lac
-87.6380019995674,48.9204522247048,934710,Upper Nishin Lake,Lac Upper Nishin,,,,,Lake//Lac
-87.6321916722245,48.9264661236678,934711,Wire Lake,Lac Wire,,,,,Lake//Lac
-87.6589053532741,48.9166632832308,934712,Cavers Lake,Lac Cavers,,,,,Lake//Lac
-87.6664105999155,48.9146157374354,934713,Hydro Lake,Lac Hydro,,,,,Lake//Lac
-87.6753667391294,48.9163230959115,934714,Claire Lake,Lac Claire,,,,,Lake//Lac
-87.6727237900001,48.9435474218407,934715,Bluebill Lake,Lac Bluebill,,,,,Lake//Lac
-87.7030394905837,48.9021920664146,934716,Cavers,Cavers,,Railway siding,,,Railway feature//Entité ferroviaire
-87.731337566199,48.9018186328767,934717,Gravel Bay,Baie Gravel,,,,,Bay//Baie
-87.7161283600924,48.8954900326109,934718,Oldman Shoal,Haut-fond Oldman,,,,,Shoal//Haut-fond
-87.771216490551,48.9173299938236,934719,Gravel River,Rivière Gravel,,,,,River//Cours d'eau
-87.7720358527773,48.9016228189853,934720,Dead River,Rivière Dead,,,,,River//Cours d'eau
-87.8211007987375,48.9276747302899,934721,Gurney Mountain,Mont Gurney,,,,,Mountain//Mont
-87.8344102998066,48.9097331264349,934722,Grant Point,Pointe Grant,,,,,Cape//Cap
-87.8529057073281,48.9240287276271,934723,Gurney Point,Pointe Gurney,,,,,Cape//Cap
-87.840228100403,48.8990987250171,934724,Lakeside Shoal,Haut-fond Lakeside,,,,,Shoal//Haut-fond
-87.8953581222887,48.9313291253882,934725,Cypress Bay,Baie Cypress,,,,,Bay//Baie
-87.9284650318286,48.9290289228548,934726,MacInnes Point,Pointe MacInnes,,,,,Cape//Cap
-87.7500617417025,48.9634802243315,934727,Little Gravel River,Rivière Little Gravel,,,,,River//Cours d'eau
-87.8229081311788,48.962995829633,934728,Little Cypress Lake,Lac Little Cypress,,,,,Lake//Lac
-87.8287677859854,48.9550638683235,934729,Little Cypress River,Rivière Little Cypress,,,,,River//Cours d'eau
-87.7069531694987,48.9497567297983,934730,Paddy Creek,Crique Paddy,,,,,River//Cours d'eau
-87.9269333276377,48.9603104507161,934731,MacInnes Lake,Lac MacInnes,,,,,Lake//Lac
-87.982842158576,48.9863374270268,934732,Kama Hills,,,,,,Mountain//Mont
-87.9853773446706,48.8942388144612,934733,Brûlé Shoal,Haut-fond Brûlé,,,,,Shoal//Haut-fond
-87.8834181114941,48.8884290205591,934734,Nipigon Bay,Baie Nipigon,,,,,Bay//Baie
-87.9826718385335,48.8551636091157,934735,Cape Nano,Cap Nano,,,,,Cape//Cap
-87.9284159212051,48.8595649135788,934736,Burnt Point,Pointe Burnt,,,,,Cape//Cap
-87.9270705953955,48.8463943118583,934737,Burnt Point Lake,Lac Burnt Point,,,,,Lake//Lac
-87.9802022334686,48.7988221263456,934738,McEachan Lake,Lac McEachan,,,,,Lake//Lac
-87.9124148969429,48.820259651925,934739,McCormick Lake,Lac McCormick,,,,,Lake//Lac
-87.9169175610766,48.8031406411408,934740,Peterson Lake,Lac Peterson,,,,,Lake//Lac
-87.8336454827366,48.8212574030966,934741,Otter Lake,Lac Otter,,,,,Lake//Lac
-87.999514681765,48.7941730058733,934742,Antler Creek,Crique Antler,,,,,River//Cours d'eau
-87.9462036878666,48.7717028409734,934743,Zillah Lake,Lac Zillah,,,,,Lake//Lac
-87.8805954001017,48.8047586701709,934744,Todesco Lake,Lac Todesco,,,,,Lake//Lac
-87.8733022966659,48.7835210103973,934745,King Lake,Lac King,,,,,Lake//Lac
-87.8966894836621,48.7739881850621,934746,Fred Lake,Lac Fred,,,,,Lake//Lac
-87.8741592825426,48.7710529054043,934747,Todesco Creek,Crique Todesco,,,,,River//Cours d'eau
-87.8630692504568,48.7949652010578,934748,St. Ignace Island,Île St. Ignace,,,,,Island//Île
-87.8683233824554,48.8118650504605,934749,Legault Lake,Lac Legault,,,,,Lake//Lac
-87.8497482514519,48.8102185347583,934750,West Kenny Lake,Lac West Kenny,,,,,Lake//Lac
-87.834943365657,48.8090001813129,934751,Anderson Lake,Lac Anderson,,,,,Lake//Lac
-87.9884651396309,48.7630515798395,934752,Steep Lake,Lac Steep,,,,,Lake//Lac
-87.9779541305996,48.7614745556215,934753,McGregor Lake,Lac McGregor,,,,,Lake//Lac
-87.9794711166579,48.7572395496086,934754,Brook Lake,Lac Brook,,,,,Lake//Lac
-87.9794711166579,48.7572395496086,934755,Brook River,Rivière Brook,,,,,River//Cours d'eau
